,source_port,destination_port,protocol,packets,length,fin_flag,syn_flag,rst_flag,psh_flag,ack_flag,urg_flag,cwe_flag,ece_flag, Label
467,34405,42104,17,2,1412.0,0,0,0,0,0,0,0,0,4
468,34406,25564,17,2,822.0,0,0,0,0,0,0,0,0,4
469,34407,34380,17,2,1118.0,0,0,0,0,0,0,0,0,4
470,34408,12046,17,2,926.0,0,0,0,0,0,0,0,0,4
471,34409,1524,17,2,1366.0,0,0,0,0,0,0,0,0,4
472,34410,983,17,2,862.0,0,0,0,0,0,0,0,0,4
473,61850,5462,17,2,880.0,0,0,0,0,0,0,0,0,4
474,34411,26786,17,2,2944.0,0,0,0,0,0,0,0,0,4
475,34412,35183,17,2,1130.0,0,0,0,0,0,0,0,0,4
476,61850,44114,17,2,1038.0,0,0,0,0,0,0,0,0,4
477,34413,32618,17,2,912.0,0,0,0,0,0,0,0,0,4
478,34414,19649,17,2,818.0,0,0,0,0,0,0,0,0,4
479,34415,42904,17,2,866.0,0,0,0,0,0,0,0,0,4
480,34416,5932,17,2,1648.0,0,0,0,0,0,0,0,0,4
481,34417,58332,17,2,1008.0,0,0,0,0,0,0,0,0,4
482,34418,52649,17,2,816.0,0,0,0,0,0,0,0,0,4
483,34419,49863,17,2,884.0,0,0,0,0,0,0,0,0,4
484,34420,62620,17,2,854.0,0,0,0,0,0,0,0,0,4
485,61850,55076,17,2,1924.0,0,0,0,0,0,0,0,0,4
486,34421,51754,17,2,826.0,0,0,0,0,0,0,0,0,4
487,34422,3181,17,2,810.0,0,0,0,0,0,0,0,0,4
488,61850,54372,17,2,1072.0,0,0,0,0,0,0,0,0,4
489,34423,16586,17,2,864.0,0,0,0,0,0,0,0,0,4
490,34424,32319,17,2,1844.0,0,0,0,0,0,0,0,0,4
491,34425,44897,17,2,1050.0,0,0,0,0,0,0,0,0,4
492,34426,55264,17,2,2944.0,0,0,0,0,0,0,0,0,4
493,34427,22165,17,2,1098.0,0,0,0,0,0,0,0,0,4
494,34428,1632,17,2,898.0,0,0,0,0,0,0,0,0,4
495,61850,51206,17,2,914.0,0,0,0,0,0,0,0,0,4
496,34429,40817,17,2,910.0,0,0,0,0,0,0,0,0,4
497,34430,3422,17,2,920.0,0,0,0,0,0,0,0,0,4
498,34431,59939,17,2,926.0,0,0,0,0,0,0,0,0,4
499,34432,2121,17,2,976.0,0,0,0,0,0,0,0,0,4
500,34433,16464,17,2,926.0,0,0,0,0,0,0,0,0,4
501,34434,3643,17,2,826.0,0,0,0,0,0,0,0,0,4
502,34435,53710,17,2,1092.0,0,0,0,0,0,0,0,0,4
503,34436,54028,17,2,826.0,0,0,0,0,0,0,0,0,4
504,34437,27951,17,2,1058.0,0,0,0,0,0,0,0,0,4
505,34438,24925,17,2,854.0,0,0,0,0,0,0,0,0,4
506,34439,23293,17,2,1196.0,0,0,0,0,0,0,0,0,4
507,61850,51557,17,2,1496.0,0,0,0,0,0,0,0,0,4
508,34440,36521,17,2,924.0,0,0,0,0,0,0,0,0,4
509,34441,43755,17,2,2944.0,0,0,0,0,0,0,0,0,4
510,34442,9656,17,2,884.0,0,0,0,0,0,0,0,0,4
511,34443,64576,17,2,944.0,0,0,0,0,0,0,0,0,4
512,34444,4181,17,2,1078.0,0,0,0,0,0,0,0,0,4
513,34445,52080,17,2,1222.0,0,0,0,0,0,0,0,0,4
514,34446,36353,17,2,878.0,0,0,0,0,0,0,0,0,4
515,34447,39144,17,2,1170.0,0,0,0,0,0,0,0,0,4
516,61850,60629,17,2,914.0,0,0,0,0,0,0,0,0,4
517,34448,18586,17,2,928.0,0,0,0,0,0,0,0,0,4
518,61850,4853,17,2,1924.0,0,0,0,0,0,0,0,0,4
519,34449,12634,17,2,824.0,0,0,0,0,0,0,0,0,4
520,34450,51559,17,2,806.0,0,0,0,0,0,0,0,0,4
521,34451,36111,17,2,802.0,0,0,0,0,0,0,0,0,4
522,61850,57480,17,2,972.0,0,0,0,0,0,0,0,0,4
523,34452,37505,17,2,854.0,0,0,0,0,0,0,0,0,4
524,34453,25633,17,2,1218.0,0,0,0,0,0,0,0,0,4
525,34454,65341,17,2,880.0,0,0,0,0,0,0,0,0,4
526,61850,14771,17,2,1192.0,0,0,0,0,0,0,0,0,4
527,61850,9263,17,2,910.0,0,0,0,0,0,0,0,0,4
528,61850,39421,17,2,870.0,0,0,0,0,0,0,0,0,4
529,34455,60067,17,2,1280.0,0,0,0,0,0,0,0,0,4
530,34456,8309,17,2,910.0,0,0,0,0,0,0,0,0,4
531,34457,4363,17,2,888.0,0,0,0,0,0,0,0,0,4
532,34458,59696,17,2,914.0,0,0,0,0,0,0,0,0,4
533,34459,36406,17,2,1052.0,0,0,0,0,0,0,0,0,4
534,34460,43968,17,2,966.0,0,0,0,0,0,0,0,0,4
535,34461,5092,17,2,816.0,0,0,0,0,0,0,0,0,4
536,34462,43266,17,2,1180.0,0,0,0,0,0,0,0,0,4
537,34463,14648,17,2,898.0,0,0,0,0,0,0,0,0,4
538,61850,40947,17,2,1096.0,0,0,0,0,0,0,0,0,4
539,34464,50321,17,2,1212.0,0,0,0,0,0,0,0,0,4
540,34465,11156,17,2,916.0,0,0,0,0,0,0,0,0,4
541,34466,36855,17,2,1372.0,0,0,0,0,0,0,0,0,4
542,34467,8004,17,2,832.0,0,0,0,0,0,0,0,0,4
543,34468,39267,17,2,1180.0,0,0,0,0,0,0,0,0,4
544,34469,14795,17,2,910.0,0,0,0,0,0,0,0,0,4
545,34470,11554,17,2,854.0,0,0,0,0,0,0,0,0,4
546,34471,63061,17,2,900.0,0,0,0,0,0,0,0,0,4
547,61850,49155,17,2,1144.0,0,0,0,0,0,0,0,0,4
548,34472,16274,17,2,1110.0,0,0,0,0,0,0,0,0,4
549,61850,40968,17,2,822.0,0,0,0,0,0,0,0,0,4
550,34473,10376,17,2,858.0,0,0,0,0,0,0,0,0,4
551,61850,45624,17,2,862.0,0,0,0,0,0,0,0,0,4
552,34474,36439,17,2,1058.0,0,0,0,0,0,0,0,0,4
553,34475,36873,17,2,2944.0,0,0,0,0,0,0,0,0,4
554,34476,46907,17,2,880.0,0,0,0,0,0,0,0,0,4
555,34477,18084,17,2,806.0,0,0,0,0,0,0,0,0,4
556,34478,35963,17,2,944.0,0,0,0,0,0,0,0,0,4
557,34479,4567,17,2,956.0,0,0,0,0,0,0,0,0,4
558,34480,24661,17,2,824.0,0,0,0,0,0,0,0,0,4
559,34481,32121,17,2,830.0,0,0,0,0,0,0,0,0,4
560,34482,21469,17,2,1774.0,0,0,0,0,0,0,0,0,4
561,61850,41592,17,2,830.0,0,0,0,0,0,0,0,0,4
562,34483,52722,17,2,1042.0,0,0,0,0,0,0,0,0,4
563,34484,9580,17,2,810.0,0,0,0,0,0,0,0,0,4
564,34485,35975,17,2,1150.0,0,0,0,0,0,0,0,0,4
565,34486,58847,17,2,1044.0,0,0,0,0,0,0,0,0,4
566,61850,34738,17,2,1140.0,0,0,0,0,0,0,0,0,4
567,61850,46098,17,2,854.0,0,0,0,0,0,0,0,0,4
568,34487,46422,17,2,1058.0,0,0,0,0,0,0,0,0,4
569,34488,53987,17,2,926.0,0,0,0,0,0,0,0,0,4
570,34489,23028,17,2,926.0,0,0,0,0,0,0,0,0,4
571,34490,3116,17,2,1924.0,0,0,0,0,0,0,0,0,4
572,34491,3477,17,2,892.0,0,0,0,0,0,0,0,0,4
573,34492,64569,17,2,808.0,0,0,0,0,0,0,0,0,4
574,34493,33011,17,2,1068.0,0,0,0,0,0,0,0,0,4
575,34494,2271,17,2,864.0,0,0,0,0,0,0,0,0,4
576,34495,682,17,2,1180.0,0,0,0,0,0,0,0,0,4
577,34496,32669,17,2,810.0,0,0,0,0,0,0,0,0,4
578,34497,59133,17,2,882.0,0,0,0,0,0,0,0,0,4
579,34498,5262,17,2,818.0,0,0,0,0,0,0,0,0,4
580,34499,60064,17,2,1648.0,0,0,0,0,0,0,0,0,4
581,34500,36364,17,2,992.0,0,0,0,0,0,0,0,0,4
582,34501,1999,17,2,804.0,0,0,0,0,0,0,0,0,4
583,34502,32491,17,2,838.0,0,0,0,0,0,0,0,0,4
584,20849,20038,17,2,884.0,0,0,0,0,0,0,0,0,4
585,34503,50544,17,2,804.0,0,0,0,0,0,0,0,0,4
586,34504,15672,17,2,1192.0,0,0,0,0,0,0,0,0,4
587,34505,25831,17,2,2944.0,0,0,0,0,0,0,0,0,4
588,34506,50612,17,2,1022.0,0,0,0,0,0,0,0,0,4
589,34507,45550,17,2,864.0,0,0,0,0,0,0,0,0,4
590,34508,54917,17,2,890.0,0,0,0,0,0,0,0,0,4
591,34509,27645,17,2,866.0,0,0,0,0,0,0,0,0,4
592,61850,8730,17,2,828.0,0,0,0,0,0,0,0,0,4
593,34510,32245,17,2,1236.0,0,0,0,0,0,0,0,0,4
594,34511,51727,17,2,910.0,0,0,0,0,0,0,0,0,4
595,34512,11468,17,2,914.0,0,0,0,0,0,0,0,0,4
596,34513,59656,17,2,888.0,0,0,0,0,0,0,0,0,4
597,61850,36600,17,2,926.0,0,0,0,0,0,0,0,0,4
598,34514,34603,17,2,884.0,0,0,0,0,0,0,0,0,4
599,34515,65420,17,2,810.0,0,0,0,0,0,0,0,0,4
600,38938,46475,17,2,1232.0,0,0,0,0,0,0,0,0,4
601,61850,44430,17,2,898.0,0,0,0,0,0,0,0,0,4
602,34516,9762,17,2,1124.0,0,0,0,0,0,0,0,0,4
603,34517,38421,17,2,850.0,0,0,0,0,0,0,0,0,4
604,34518,55664,17,2,914.0,0,0,0,0,0,0,0,0,4
605,34519,4215,17,2,810.0,0,0,0,0,0,0,0,0,4
606,34520,19852,17,2,1138.0,0,0,0,0,0,0,0,0,4
607,34521,19674,17,2,888.0,0,0,0,0,0,0,0,0,4
608,34522,19063,17,2,914.0,0,0,0,0,0,0,0,0,4
609,34523,18109,17,2,1132.0,0,0,0,0,0,0,0,0,4
610,34524,18057,17,2,1008.0,0,0,0,0,0,0,0,0,4
611,34525,588,17,2,1000.0,0,0,0,0,0,0,0,0,4
612,34526,31359,17,2,1272.0,0,0,0,0,0,0,0,0,4
613,34527,22350,17,2,1180.0,0,0,0,0,0,0,0,0,4
614,34528,26359,17,2,1174.0,0,0,0,0,0,0,0,0,4
615,34529,54391,17,2,910.0,0,0,0,0,0,0,0,0,4
616,34530,10804,17,2,898.0,0,0,0,0,0,0,0,0,4
617,34531,3522,17,2,862.0,0,0,0,0,0,0,0,0,4
618,61850,47596,17,2,870.0,0,0,0,0,0,0,0,0,4
619,34532,17723,17,2,926.0,0,0,0,0,0,0,0,0,4
620,34533,56331,17,2,1690.0,0,0,0,0,0,0,0,0,4
621,34534,25164,17,2,2560.0,0,0,0,0,0,0,0,0,4
622,34535,25643,17,2,928.0,0,0,0,0,0,0,0,0,4
623,34536,44205,17,2,1354.0,0,0,0,0,0,0,0,0,4
624,34537,44294,17,2,1022.0,0,0,0,0,0,0,0,0,4
625,61850,20386,17,2,910.0,0,0,0,0,0,0,0,0,4
626,34538,15135,17,2,980.0,0,0,0,0,0,0,0,0,4
627,34539,3783,17,2,1058.0,0,0,0,0,0,0,0,0,4
628,34540,17713,17,2,2558.0,0,0,0,0,0,0,0,0,4
629,34541,3662,17,2,968.0,0,0,0,0,0,0,0,0,4
630,34542,17094,17,2,884.0,0,0,0,0,0,0,0,0,4
631,34543,6173,17,2,2594.0,0,0,0,0,0,0,0,0,4
632,34544,24889,17,2,2558.0,0,0,0,0,0,0,0,0,4
633,34545,61647,17,2,1180.0,0,0,0,0,0,0,0,0,4
634,34546,12570,17,2,2944.0,0,0,0,0,0,0,0,0,4
635,34547,52188,17,2,872.0,0,0,0,0,0,0,0,0,4
636,34548,30672,17,2,1226.0,0,0,0,0,0,0,0,0,4
637,34549,6357,17,2,1218.0,0,0,0,0,0,0,0,0,4
638,34550,37873,17,2,898.0,0,0,0,0,0,0,0,0,4
639,34551,4504,17,2,810.0,0,0,0,0,0,0,0,0,4
640,34552,8382,17,2,1044.0,0,0,0,0,0,0,0,0,4
641,34553,17160,17,2,1326.0,0,0,0,0,0,0,0,0,4
642,34554,31202,17,2,1272.0,0,0,0,0,0,0,0,0,4
643,34555,37806,17,2,920.0,0,0,0,0,0,0,0,0,4
644,34556,58924,17,2,1274.0,0,0,0,0,0,0,0,0,4
645,34557,37996,17,2,2944.0,0,0,0,0,0,0,0,0,4
646,34558,58118,17,2,1510.0,0,0,0,0,0,0,0,0,4
647,34559,63665,17,2,1180.0,0,0,0,0,0,0,0,0,4
648,34560,38404,17,2,872.0,0,0,0,0,0,0,0,0,4
649,34561,34190,17,2,1170.0,0,0,0,0,0,0,0,0,4
650,34562,48000,17,2,840.0,0,0,0,0,0,0,0,0,4
651,34563,36514,17,2,908.0,0,0,0,0,0,0,0,0,4
652,34564,1475,17,2,880.0,0,0,0,0,0,0,0,0,4
653,34565,45308,17,2,1052.0,0,0,0,0,0,0,0,0,4
654,34566,31550,17,2,902.0,0,0,0,0,0,0,0,0,4
655,34567,26786,17,2,926.0,0,0,0,0,0,0,0,0,4
656,34568,38968,17,2,894.0,0,0,0,0,0,0,0,0,4
657,34569,48183,17,2,1226.0,0,0,0,0,0,0,0,0,4
658,34570,57515,17,2,1360.0,0,0,0,0,0,0,0,0,4
659,34571,13467,17,2,832.0,0,0,0,0,0,0,0,0,4
660,34572,36084,17,2,1118.0,0,0,0,0,0,0,0,0,4
661,61850,42017,17,2,840.0,0,0,0,0,0,0,0,0,4
662,34573,11799,17,2,854.0,0,0,0,0,0,0,0,0,4
663,34574,9430,17,2,880.0,0,0,0,0,0,0,0,0,4
664,34575,16509,17,2,1036.0,0,0,0,0,0,0,0,0,4
665,34576,9567,17,2,898.0,0,0,0,0,0,0,0,0,4
666,34577,37448,17,2,1214.0,0,0,0,0,0,0,0,0,4
667,34578,54317,17,2,992.0,0,0,0,0,0,0,0,0,4
668,34579,47125,17,2,890.0,0,0,0,0,0,0,0,0,4
669,34580,18393,17,2,926.0,0,0,0,0,0,0,0,0,4
670,34581,45826,17,2,1108.0,0,0,0,0,0,0,0,0,4
671,34582,34776,17,2,1154.0,0,0,0,0,0,0,0,0,4
672,34583,49691,17,2,860.0,0,0,0,0,0,0,0,0,4
673,34584,26358,17,2,1412.0,0,0,0,0,0,0,0,0,4
674,61850,8843,17,2,808.0,0,0,0,0,0,0,0,0,4
675,61850,50756,17,2,884.0,0,0,0,0,0,0,0,0,4
676,34585,30298,17,2,1576.0,0,0,0,0,0,0,0,0,4
677,34586,65248,17,2,892.0,0,0,0,0,0,0,0,0,4
678,34587,59730,17,2,892.0,0,0,0,0,0,0,0,0,4
679,34588,55858,17,2,1180.0,0,0,0,0,0,0,0,0,4
680,61850,57631,17,2,1632.0,0,0,0,0,0,0,0,0,4
681,34589,49739,17,2,944.0,0,0,0,0,0,0,0,0,4
682,34590,34454,17,2,810.0,0,0,0,0,0,0,0,0,4
683,34591,2664,17,2,886.0,0,0,0,0,0,0,0,0,4
684,34592,9428,17,2,926.0,0,0,0,0,0,0,0,0,4
685,34593,14321,17,2,1228.0,0,0,0,0,0,0,0,0,4
686,34594,54954,17,2,896.0,0,0,0,0,0,0,0,0,4
687,34595,36136,17,2,2944.0,0,0,0,0,0,0,0,0,4
688,34596,10461,17,2,1292.0,0,0,0,0,0,0,0,0,4
689,34597,14425,17,2,894.0,0,0,0,0,0,0,0,0,4
690,34598,34764,17,2,1666.0,0,0,0,0,0,0,0,0,4
691,34599,44747,17,2,1176.0,0,0,0,0,0,0,0,0,4
692,34600,12812,17,2,1150.0,0,0,0,0,0,0,0,0,4
693,34601,39500,17,2,946.0,0,0,0,0,0,0,0,0,4
694,34602,1181,17,2,900.0,0,0,0,0,0,0,0,0,4
695,61850,39484,17,2,888.0,0,0,0,0,0,0,0,0,4
696,34603,3159,17,2,962.0,0,0,0,0,0,0,0,0,4
697,34604,63510,17,2,1096.0,0,0,0,0,0,0,0,0,4
698,34605,35026,17,2,1180.0,0,0,0,0,0,0,0,0,4
699,34606,46449,17,2,810.0,0,0,0,0,0,0,0,0,4
700,34607,28046,17,2,1240.0,0,0,0,0,0,0,0,0,4
701,34608,40376,17,2,836.0,0,0,0,0,0,0,0,0,4
702,34609,32988,17,2,870.0,0,0,0,0,0,0,0,0,4
703,34610,56071,17,2,1366.0,0,0,0,0,0,0,0,0,4
704,34611,44485,17,2,892.0,0,0,0,0,0,0,0,0,4
705,61850,48480,17,2,980.0,0,0,0,0,0,0,0,0,4
706,34612,35391,17,2,888.0,0,0,0,0,0,0,0,0,4
707,34613,1609,17,2,888.0,0,0,0,0,0,0,0,0,4
708,34614,20592,17,2,1360.0,0,0,0,0,0,0,0,0,4
709,34615,62038,17,2,2594.0,0,0,0,0,0,0,0,0,4
710,34616,42835,17,2,966.0,0,0,0,0,0,0,0,0,4
711,34617,1496,17,2,870.0,0,0,0,0,0,0,0,0,4
712,34618,46043,17,2,2560.0,0,0,0,0,0,0,0,0,4
713,34619,18028,17,2,804.0,0,0,0,0,0,0,0,0,4
714,34620,17717,17,2,802.0,0,0,0,0,0,0,0,0,4
715,34621,59889,17,2,1104.0,0,0,0,0,0,0,0,0,4
716,34622,43475,17,2,926.0,0,0,0,0,0,0,0,0,4
717,61850,19326,17,2,1110.0,0,0,0,0,0,0,0,0,4
718,34623,9850,17,2,890.0,0,0,0,0,0,0,0,0,4
719,61850,44238,17,2,814.0,0,0,0,0,0,0,0,0,4
720,34624,32776,17,2,914.0,0,0,0,0,0,0,0,0,4
721,34625,36328,17,2,1118.0,0,0,0,0,0,0,0,0,4
722,61850,42182,17,2,804.0,0,0,0,0,0,0,0,0,4
723,34626,7710,17,2,866.0,0,0,0,0,0,0,0,0,4
724,34627,23377,17,2,914.0,0,0,0,0,0,0,0,0,4
725,34628,51980,17,2,854.0,0,0,0,0,0,0,0,0,4
726,34629,10756,17,2,836.0,0,0,0,0,0,0,0,0,4
727,34630,34780,17,2,1180.0,0,0,0,0,0,0,0,0,4
728,34631,45875,17,2,1222.0,0,0,0,0,0,0,0,0,4
729,61850,50782,17,2,1842.0,0,0,0,0,0,0,0,0,4
730,34632,7678,17,2,1488.0,0,0,0,0,0,0,0,0,4
731,34633,48536,17,2,850.0,0,0,0,0,0,0,0,0,4
732,34634,18559,17,2,866.0,0,0,0,0,0,0,0,0,4
733,34635,44734,17,2,1104.0,0,0,0,0,0,0,0,0,4
734,34636,38870,17,2,1226.0,0,0,0,0,0,0,0,0,4
735,34637,22478,17,2,956.0,0,0,0,0,0,0,0,0,4
736,34638,56582,17,2,1128.0,0,0,0,0,0,0,0,0,4
737,34639,44659,17,2,928.0,0,0,0,0,0,0,0,0,4
738,34640,43539,17,2,926.0,0,0,0,0,0,0,0,0,4
739,34641,3563,17,2,1008.0,0,0,0,0,0,0,0,0,4
740,34642,16732,17,2,1510.0,0,0,0,0,0,0,0,0,4
741,34643,8896,17,2,914.0,0,0,0,0,0,0,0,0,4
742,34644,62657,17,2,1218.0,0,0,0,0,0,0,0,0,4
743,34645,7144,17,2,1170.0,0,0,0,0,0,0,0,0,4
744,34646,4996,17,2,914.0,0,0,0,0,0,0,0,0,4
745,34647,29893,17,2,896.0,0,0,0,0,0,0,0,0,4
746,61850,11016,17,2,816.0,0,0,0,0,0,0,0,0,4
747,34648,24945,17,2,822.0,0,0,0,0,0,0,0,0,4
748,34649,14564,17,2,1842.0,0,0,0,0,0,0,0,0,4
749,34650,36099,17,2,2944.0,0,0,0,0,0,0,0,0,4
750,34651,62078,17,2,1674.0,0,0,0,0,0,0,0,0,4
751,34652,17893,17,2,1090.0,0,0,0,0,0,0,0,0,4
752,61850,49530,17,2,850.0,0,0,0,0,0,0,0,0,4
753,34653,51008,17,2,840.0,0,0,0,0,0,0,0,0,4
754,34654,26435,17,2,832.0,0,0,0,0,0,0,0,0,4
755,61850,59680,17,2,880.0,0,0,0,0,0,0,0,0,4
756,34655,47952,17,2,1338.0,0,0,0,0,0,0,0,0,4
757,34656,3456,17,2,914.0,0,0,0,0,0,0,0,0,4
758,34657,25006,17,2,824.0,0,0,0,0,0,0,0,0,4
759,34658,20719,17,2,1412.0,0,0,0,0,0,0,0,0,4
760,34659,27252,17,2,826.0,0,0,0,0,0,0,0,0,4
761,34660,45591,17,2,1924.0,0,0,0,0,0,0,0,0,4
762,34661,61959,17,2,916.0,0,0,0,0,0,0,0,0,4
763,34662,59012,17,2,1118.0,0,0,0,0,0,0,0,0,4
764,34663,31038,17,2,2178.0,0,0,0,0,0,0,0,0,4
765,61850,52353,17,2,856.0,0,0,0,0,0,0,0,0,4
766,61850,52791,17,2,840.0,0,0,0,0,0,0,0,0,4
767,34664,9423,17,2,826.0,0,0,0,0,0,0,0,0,4
768,34665,22698,17,2,926.0,0,0,0,0,0,0,0,0,4
769,34666,13049,17,2,996.0,0,0,0,0,0,0,0,0,4
770,34667,61150,17,2,1038.0,0,0,0,0,0,0,0,0,4
771,34668,15165,17,2,826.0,0,0,0,0,0,0,0,0,4
772,34669,43032,17,2,816.0,0,0,0,0,0,0,0,0,4
773,34670,55287,17,2,898.0,0,0,0,0,0,0,0,0,4
774,34671,26403,17,2,1176.0,0,0,0,0,0,0,0,0,4
775,34672,17883,17,2,1004.0,0,0,0,0,0,0,0,0,4
776,34673,45170,17,2,944.0,0,0,0,0,0,0,0,0,4
777,34674,47181,17,2,2740.0,0,0,0,0,0,0,0,0,4
778,34675,56705,17,2,810.0,0,0,0,0,0,0,0,0,4
779,34676,26009,17,2,816.0,0,0,0,0,0,0,0,0,4
780,34677,1106,17,2,816.0,0,0,0,0,0,0,0,0,4
781,34678,14362,17,2,836.0,0,0,0,0,0,0,0,0,4
782,34679,7033,17,2,862.0,0,0,0,0,0,0,0,0,4
783,34680,44400,17,2,2094.0,0,0,0,0,0,0,0,0,4
784,34681,15948,17,2,1180.0,0,0,0,0,0,0,0,0,4
785,34682,60713,17,2,892.0,0,0,0,0,0,0,0,0,4
786,34683,44585,17,2,840.0,0,0,0,0,0,0,0,0,4
787,34684,6352,17,2,826.0,0,0,0,0,0,0,0,0,4
788,34685,28740,17,2,810.0,0,0,0,0,0,0,0,0,4
789,34686,30225,17,2,1238.0,0,0,0,0,0,0,0,0,4
790,61850,60242,17,2,1238.0,0,0,0,0,0,0,0,0,4
791,61850,33170,17,2,892.0,0,0,0,0,0,0,0,0,4
792,34687,52356,17,2,822.0,0,0,0,0,0,0,0,0,4
793,61850,2811,17,2,914.0,0,0,0,0,0,0,0,0,4
794,34688,18760,17,2,944.0,0,0,0,0,0,0,0,0,4
795,34689,63044,17,2,914.0,0,0,0,0,0,0,0,0,4
796,34690,61152,17,2,1674.0,0,0,0,0,0,0,0,0,4
797,61850,21725,17,2,866.0,0,0,0,0,0,0,0,0,4
798,34691,63220,17,2,852.0,0,0,0,0,0,0,0,0,4
799,34692,8823,17,2,1264.0,0,0,0,0,0,0,0,0,4
800,61850,25978,17,2,1104.0,0,0,0,0,0,0,0,0,4
801,34693,61530,17,2,1222.0,0,0,0,0,0,0,0,0,4
802,34694,20562,17,2,824.0,0,0,0,0,0,0,0,0,4
803,61850,60648,17,2,892.0,0,0,0,0,0,0,0,0,4
804,34695,47977,17,2,966.0,0,0,0,0,0,0,0,0,4
805,61850,61517,17,2,1058.0,0,0,0,0,0,0,0,0,4
806,61850,14119,17,2,824.0,0,0,0,0,0,0,0,0,4
807,61850,4331,17,2,1294.0,0,0,0,0,0,0,0,0,4
808,34696,4053,17,2,1322.0,0,0,0,0,0,0,0,0,4
809,61850,44338,17,2,854.0,0,0,0,0,0,0,0,0,4
810,34697,16127,17,2,2316.0,0,0,0,0,0,0,0,0,4
811,34698,14556,17,2,822.0,0,0,0,0,0,0,0,0,4
812,34699,9294,17,2,926.0,0,0,0,0,0,0,0,0,4
813,34700,51631,17,2,1732.0,0,0,0,0,0,0,0,0,4
814,61850,37938,17,2,2672.0,0,0,0,0,0,0,0,0,4
815,34701,25548,17,2,1058.0,0,0,0,0,0,0,0,0,4
816,34702,3367,17,2,928.0,0,0,0,0,0,0,0,0,4
817,34703,36974,17,2,1170.0,0,0,0,0,0,0,0,0,4
818,34704,61579,17,2,1954.0,0,0,0,0,0,0,0,0,4
819,34705,56923,17,2,1312.0,0,0,0,0,0,0,0,0,4
820,61850,18326,17,2,822.0,0,0,0,0,0,0,0,0,4
821,34706,59232,17,2,856.0,0,0,0,0,0,0,0,0,4
822,34707,46712,17,2,1126.0,0,0,0,0,0,0,0,0,4
823,34708,22808,17,2,1260.0,0,0,0,0,0,0,0,0,4
824,34709,20664,17,2,1164.0,0,0,0,0,0,0,0,0,4
825,34710,3962,17,2,1002.0,0,0,0,0,0,0,0,0,4
826,34711,42056,17,2,808.0,0,0,0,0,0,0,0,0,4
827,61850,55440,17,2,828.0,0,0,0,0,0,0,0,0,4
828,34712,23307,17,2,1170.0,0,0,0,0,0,0,0,0,4
829,34713,31617,17,2,898.0,0,0,0,0,0,0,0,0,4
830,61850,11202,17,2,808.0,0,0,0,0,0,0,0,0,4
831,61850,64916,17,2,926.0,0,0,0,0,0,0,0,0,4
832,34714,12629,17,2,804.0,0,0,0,0,0,0,0,0,4
833,61850,24268,17,2,926.0,0,0,0,0,0,0,0,0,4
834,34715,10474,17,2,816.0,0,0,0,0,0,0,0,0,4
835,34716,4791,17,2,1006.0,0,0,0,0,0,0,0,0,4
836,34717,51026,17,2,816.0,0,0,0,0,0,0,0,0,4
837,34718,43428,17,2,1132.0,0,0,0,0,0,0,0,0,4
838,34719,7080,17,2,2094.0,0,0,0,0,0,0,0,0,4
839,34720,10328,17,2,824.0,0,0,0,0,0,0,0,0,4
840,34721,54623,17,2,1008.0,0,0,0,0,0,0,0,0,4
841,34722,4880,17,2,806.0,0,0,0,0,0,0,0,0,4
842,34723,2938,17,2,898.0,0,0,0,0,0,0,0,0,4
843,34724,40569,17,2,1052.0,0,0,0,0,0,0,0,0,4
844,34725,5404,17,2,890.0,0,0,0,0,0,0,0,0,4
845,61850,46103,17,2,900.0,0,0,0,0,0,0,0,0,4
846,34726,48479,17,2,1218.0,0,0,0,0,0,0,0,0,4
847,34727,36032,17,2,996.0,0,0,0,0,0,0,0,0,4
848,61850,51147,17,2,888.0,0,0,0,0,0,0,0,0,4
849,34728,56977,17,2,1082.0,0,0,0,0,0,0,0,0,4
850,34729,8983,17,2,1002.0,0,0,0,0,0,0,0,0,4
851,34730,65065,17,2,1062.0,0,0,0,0,0,0,0,0,4
852,34731,32564,17,2,910.0,0,0,0,0,0,0,0,0,4
853,61850,33901,17,2,894.0,0,0,0,0,0,0,0,0,4
854,34732,9099,17,2,2558.0,0,0,0,0,0,0,0,0,4
855,34733,19479,17,2,914.0,0,0,0,0,0,0,0,0,4
856,34734,32056,17,2,884.0,0,0,0,0,0,0,0,0,4
857,34735,21732,17,2,2178.0,0,0,0,0,0,0,0,0,4
858,34736,29388,17,2,914.0,0,0,0,0,0,0,0,0,4
859,61850,18334,17,2,916.0,0,0,0,0,0,0,0,0,4
860,34737,53650,17,2,854.0,0,0,0,0,0,0,0,0,4
861,34738,30091,17,2,838.0,0,0,0,0,0,0,0,0,4
862,34739,16960,17,2,824.0,0,0,0,0,0,0,0,0,4
863,34740,40758,17,2,894.0,0,0,0,0,0,0,0,0,4
864,34741,57635,17,2,1844.0,0,0,0,0,0,0,0,0,4
865,34742,54529,17,2,810.0,0,0,0,0,0,0,0,0,4
866,34743,3186,17,2,2944.0,0,0,0,0,0,0,0,0,4
867,34744,29512,17,2,1006.0,0,0,0,0,0,0,0,0,4
868,34745,52670,17,2,828.0,0,0,0,0,0,0,0,0,4
869,34746,45405,17,2,1046.0,0,0,0,0,0,0,0,0,4
870,34747,33778,17,2,888.0,0,0,0,0,0,0,0,0,4
