,L4_SRC_PORT,L4_DST_PORT,PROTOCOL,FLOW_DURATION,OUT_PKTS,IN_PKTS,OUT_BYTES,IN_BYTES, Label
1732,35474,12164,17,1,2,0,878.0,0.0,4
1733,35475,7189,17,1,2,0,832.0,0.0,4
1734,61850,44836,17,2,2,0,868.0,0.0,4
1735,35476,63975,17,39,2,0,910.0,0.0,4
1736,35477,14720,17,2,2,0,1118.0,0.0,4
1737,61850,59640,17,2,2,0,930.0,0.0,4
1738,35478,49391,17,1,2,0,1912.0,0.0,4
1739,35479,33456,17,1,2,0,1100.0,0.0,4
1740,35480,15967,17,1,2,0,832.0,0.0,4
1741,35481,51563,17,1,2,0,974.0,0.0,4
1742,35482,174,17,1,2,0,1272.0,0.0,4
1743,35483,63851,17,1,2,0,866.0,0.0,4
1744,35484,39105,17,1,2,0,910.0,0.0,4
1745,35485,6873,17,1,2,0,1000.0,0.0,4
1746,35486,5787,17,1,2,0,1050.0,0.0,4
1747,35487,8721,17,2,2,0,904.0,0.0,4
1748,61850,28016,17,48,2,0,824.0,0.0,4
1749,35488,8126,17,1,2,0,1418.0,0.0,4
1750,35489,13305,17,1,2,0,874.0,0.0,4
1751,35490,44763,17,1,2,0,956.0,0.0,4
1752,35491,59718,17,1,2,0,1468.0,0.0,4
1753,35492,32602,17,2,2,0,1048.0,0.0,4
1754,35493,32395,17,1,2,0,804.0,0.0,4
1755,35494,52821,17,1,2,0,1122.0,0.0,4
1756,35495,38767,17,1,2,0,1714.0,0.0,4
1757,35496,27663,17,1,2,0,1234.0,0.0,4
1758,35497,37690,17,1,2,0,944.0,0.0,4
1759,35498,59661,17,51,2,0,1364.0,0.0,4
1760,61850,23088,17,1,2,0,1144.0,0.0,4
1761,35499,24881,17,2,2,0,2678.0,0.0,4
1762,61850,37982,17,1,2,0,914.0,0.0,4
1763,35500,50982,17,1,2,0,1100.0,0.0,4
1764,35501,38018,17,1,2,0,1546.0,0.0,4
1765,35502,19839,17,48,2,0,1230.0,0.0,4
1766,35503,21297,17,1,2,0,962.0,0.0,4
1767,61850,19871,17,1,2,0,1208.0,0.0,4
1768,35504,29765,17,1,2,0,1100.0,0.0,4
1769,35505,37919,17,1,2,0,1760.0,0.0,4
1770,35506,20023,17,1,2,0,1194.0,0.0,4
1771,61850,22656,17,1,2,0,1208.0,0.0,4
1772,35507,35064,17,1,2,0,920.0,0.0,4
1773,35508,57125,17,1,2,0,868.0,0.0,4
1774,35509,61216,17,2,2,0,1772.0,0.0,4
1775,35510,8419,17,0,2,0,1088.0,0.0,4
1776,61850,25168,17,1,2,0,816.0,0.0,4
1777,35511,7307,17,1,2,0,1464.0,0.0,4
1778,35512,20636,17,5734125,4,0,1684.0,0.0,4
1779,35513,65326,17,1,2,0,910.0,0.0,4
1780,35514,50980,17,1,2,0,878.0,0.0,4
1781,35515,51983,17,1,2,0,946.0,0.0,4
1782,61850,50023,17,1,2,0,834.0,0.0,4
1783,35516,59484,17,1,2,0,918.0,0.0,4
1784,61850,51014,17,2,2,0,1092.0,0.0,4
1785,35517,43472,17,2,2,0,1006.0,0.0,4
1786,35518,6912,17,2,2,0,1136.0,0.0,4
1787,61850,17324,17,2,2,0,1280.0,0.0,4
1788,35519,45110,17,1,2,0,800.0,0.0,4
1789,35520,49683,17,1,2,0,874.0,0.0,4
1790,35521,22621,17,1,2,0,1170.0,0.0,4
1791,35522,60,17,1,2,0,1464.0,0.0,4
1792,35523,62789,17,1,2,0,1116.0,0.0,4
1793,35524,1111,17,1,2,0,1052.0,0.0,4
1794,35525,14047,17,1,2,0,890.0,0.0,4
1795,35526,308,17,1,2,0,896.0,0.0,4
1796,35527,8041,17,2,2,0,878.0,0.0,4
1797,35528,11200,17,1,2,0,926.0,0.0,4
1798,35529,34442,17,1,2,0,814.0,0.0,4
1799,35530,16262,17,1,2,0,854.0,0.0,4
1800,35531,14863,17,2,2,0,818.0,0.0,4
1801,35532,9261,17,2,2,0,858.0,0.0,4
1802,61850,39459,17,0,2,0,820.0,0.0,4
1803,35533,33090,17,1,2,0,910.0,0.0,4
1804,35534,11378,17,1,2,0,1282.0,0.0,4
1805,35535,13086,17,2,2,0,818.0,0.0,4
1806,35536,56609,17,1,2,0,1010.0,0.0,4
1807,35537,31853,17,1,2,0,872.0,0.0,4
1808,35538,29765,17,2,2,0,1038.0,0.0,4
1809,61850,26713,17,1,2,0,1230.0,0.0,4
1810,35539,579,17,2,2,0,910.0,0.0,4
1811,35540,6882,17,0,2,0,840.0,0.0,4
1812,35541,1403,17,3,2,0,1294.0,0.0,4
1813,35542,37792,17,1,2,0,898.0,0.0,4
1814,35543,21731,17,1,2,0,940.0,0.0,4
1815,35544,43607,17,1,2,0,914.0,0.0,4
1816,35545,60764,17,2,2,0,922.0,0.0,4
1817,61850,27398,17,2,2,0,974.0,0.0,4
1818,35546,45790,17,1,2,0,1180.0,0.0,4
1819,35547,51294,17,1,2,0,1676.0,0.0,4
1820,35548,40278,17,2,2,0,1106.0,0.0,4
1821,35549,32795,17,1,2,0,804.0,0.0,4
1822,35550,30555,17,2,2,0,876.0,0.0,4
1823,35551,52889,17,3,2,0,2944.0,0.0,4
1824,35552,836,17,2,2,0,892.0,0.0,4
1825,35553,50173,17,1,2,0,866.0,0.0,4
1826,35554,54745,17,1,2,0,836.0,0.0,4
1827,35555,43912,17,1,2,0,956.0,0.0,4
1828,35556,64176,17,1,2,0,1008.0,0.0,4
1829,35557,44103,17,2,2,0,1058.0,0.0,4
1830,35558,47312,17,1,2,0,866.0,0.0,4
1831,35559,710,17,1,2,0,914.0,0.0,4
1832,35560,40502,17,2,2,0,1128.0,0.0,4
1833,35561,33082,17,1,2,0,804.0,0.0,4
1834,35562,25770,17,2,2,0,918.0,0.0,4
1835,35563,61441,17,1,2,0,926.0,0.0,4
1836,61850,37394,17,2,2,0,2944.0,0.0,4
1837,35564,21497,17,2,2,0,1012.0,0.0,4
1838,35565,34199,17,1,2,0,832.0,0.0,4
1839,35566,53719,17,1,2,0,1546.0,0.0,4
1840,35567,20017,17,1,2,0,914.0,0.0,4
1841,35568,47213,17,1,2,0,904.0,0.0,4
1842,35569,42112,17,1,2,0,1180.0,0.0,4
1843,35570,7339,17,1,2,0,1088.0,0.0,4
1844,35571,62983,17,1,2,0,1158.0,0.0,4
1845,35572,51493,17,1,2,0,1104.0,0.0,4
1846,61850,45074,17,1,2,0,830.0,0.0,4
1847,35573,8262,17,2,2,0,844.0,0.0,4
1848,35574,11725,17,82,2,0,1206.0,0.0,4
1849,35575,58191,17,1,2,0,842.0,0.0,4
1850,35576,23790,17,1,2,0,1282.0,0.0,4
1851,35577,28660,17,1,2,0,1124.0,0.0,4
1852,61850,26990,17,1,2,0,864.0,0.0,4
1853,35578,57891,17,2,2,0,1108.0,0.0,4
1854,35579,35516,17,33,2,0,918.0,0.0,4
1855,35580,16212,17,1,2,0,1160.0,0.0,4
1856,35581,49921,17,1,2,0,2560.0,0.0,4
1857,61850,32268,17,1,2,0,1136.0,0.0,4
1858,35582,9308,17,1,2,0,802.0,0.0,4
1859,35583,44234,17,1,2,0,1138.0,0.0,4
1860,35584,59150,17,1,2,0,1282.0,0.0,4
1861,35585,19277,17,2,2,0,1298.0,0.0,4
1862,35586,32862,17,1,2,0,1222.0,0.0,4
1863,61850,42,17,2,2,0,816.0,0.0,4
1864,61850,49047,17,1,2,0,944.0,0.0,4
1865,35587,27511,17,2,2,0,1180.0,0.0,4
1866,35588,29103,17,2,2,0,818.0,0.0,4
1867,35589,46822,17,2,2,0,916.0,0.0,4
1868,35590,51084,17,1,2,0,814.0,0.0,4
1869,35591,49623,17,1,2,0,812.0,0.0,4
1870,61850,14779,17,1,2,0,850.0,0.0,4
1871,35592,18876,17,1,2,0,908.0,0.0,4
1872,35593,9110,17,1,2,0,990.0,0.0,4
1873,35594,21176,17,1,2,0,1306.0,0.0,4
1874,35595,24352,17,1,2,0,874.0,0.0,4
1875,35596,42301,17,1,2,0,878.0,0.0,4
1876,35597,1686,17,1,2,0,1272.0,0.0,4
1877,35598,13338,17,1,2,0,1294.0,0.0,4
1878,35599,17086,17,1,2,0,958.0,0.0,4
1879,61850,2270,17,1,2,0,884.0,0.0,4
1880,61850,2002,17,1,2,0,880.0,0.0,4
1881,35600,51532,17,1,2,0,820.0,0.0,4
1882,35601,36128,17,1,2,0,974.0,0.0,4
1883,61850,38033,17,1,2,0,1568.0,0.0,4
1884,35602,19795,17,1,2,0,878.0,0.0,4
1885,35603,15268,17,1,2,0,1012.0,0.0,4
1886,35604,5990,17,1,2,0,960.0,0.0,4
1887,35605,3246,17,1,2,0,866.0,0.0,4
1888,61850,18727,17,1,2,0,868.0,0.0,4
1889,61850,22879,17,1,2,0,894.0,0.0,4
1890,61850,21710,17,1,2,0,1156.0,0.0,4
1891,35606,40483,17,0,2,0,820.0,0.0,4
1892,61850,11247,17,1,2,0,1166.0,0.0,4
1893,35607,27553,17,1,2,0,1180.0,0.0,4
1894,35608,41609,17,1,2,0,850.0,0.0,4
1895,61850,47460,17,1,2,0,1792.0,0.0,4
1896,35609,34947,17,2,2,0,1356.0,0.0,4
1897,35610,1277,17,2,2,0,2944.0,0.0,4
1898,35611,14,17,1,2,0,1036.0,0.0,4
1899,35612,54272,17,1,2,0,1002.0,0.0,4
1900,61850,48287,17,50,2,0,876.0,0.0,4
1901,35613,52781,17,1,2,0,896.0,0.0,4
1902,35614,30554,17,1,2,0,866.0,0.0,4
1903,35615,58399,17,1,2,0,832.0,0.0,4
1904,35616,9969,17,1,2,0,1104.0,0.0,4
1905,35617,1113,17,1,2,0,886.0,0.0,4
1906,35618,36087,17,1,2,0,816.0,0.0,4
1907,35619,27521,17,1,2,0,894.0,0.0,4
1908,35620,19621,17,1,2,0,816.0,0.0,4
1909,35621,49173,17,1,2,0,2230.0,0.0,4
1910,61850,58618,17,1,2,0,1100.0,0.0,4
1911,35622,64753,17,1,2,0,1140.0,0.0,4
1912,35623,12904,17,1,2,0,1118.0,0.0,4
1913,35624,7514,17,47,2,0,926.0,0.0,4
1914,35625,16145,17,0,2,0,974.0,0.0,4
1915,35626,18299,17,1,2,0,834.0,0.0,4
1916,35627,11230,17,1,2,0,958.0,0.0,4
1917,35628,1027,17,2,2,0,1234.0,0.0,4
1918,35629,43695,17,2,2,0,898.0,0.0,4
1919,35630,42854,17,1,2,0,1124.0,0.0,4
1920,61850,61796,17,1,2,0,1260.0,0.0,4
1921,35631,30500,17,2,2,0,1092.0,0.0,4
1922,35632,15004,17,1,2,0,910.0,0.0,4
1923,35633,3317,17,1,2,0,836.0,0.0,4
1924,35634,63763,17,1,2,0,1100.0,0.0,4
1925,35635,4330,17,1,2,0,1012.0,0.0,4
1926,35636,10649,17,1,2,0,864.0,0.0,4
1927,35637,41137,17,1,2,0,1048.0,0.0,4
1928,35638,40465,17,1,2,0,1026.0,0.0,4
1929,35639,40971,17,1,2,0,914.0,0.0,4
1930,35640,35130,17,1,2,0,810.0,0.0,4
1931,35641,8181,17,1,2,0,2832.0,0.0,4
1932,35642,63302,17,1,2,0,964.0,0.0,4
1933,61850,52141,17,47,2,0,1100.0,0.0,4
1934,35643,8935,17,1,2,0,916.0,0.0,4
1935,35644,31068,17,1,2,0,1228.0,0.0,4
1936,35645,29516,17,0,2,0,956.0,0.0,4
1937,35646,64034,17,1,2,0,1306.0,0.0,4
1938,35647,37694,17,1,2,0,812.0,0.0,4
1939,35648,9008,17,2,2,0,1508.0,0.0,4
1940,35649,56569,17,1,2,0,2560.0,0.0,4
1941,35650,51154,17,1,2,0,910.0,0.0,4
1942,35651,2927,17,1,2,0,1122.0,0.0,4
1943,35652,40863,17,1,2,0,2458.0,0.0,4
1944,35653,45016,17,1,2,0,878.0,0.0,4
1945,35654,3641,17,1,2,0,1028.0,0.0,4
1946,35655,49482,17,1,2,0,1400.0,0.0,4
1947,35656,28433,17,1,2,0,1310.0,0.0,4
1948,61850,3550,17,2,2,0,930.0,0.0,4
1949,35657,53521,17,1,2,0,1196.0,0.0,4
1950,35658,32032,17,1,2,0,956.0,0.0,4
1951,35659,32319,17,48,2,0,866.0,0.0,4
1952,35660,52437,17,1,2,0,1002.0,0.0,4
1953,35661,37285,17,1,2,0,1084.0,0.0,4
1954,35662,50652,17,1,2,0,926.0,0.0,4
1955,35663,58227,17,1,2,0,838.0,0.0,4
1956,35664,45909,17,1,2,0,1356.0,0.0,4
1957,35665,31354,17,1,2,0,850.0,0.0,4
1958,35666,27196,17,1,2,0,1162.0,0.0,4
1959,35667,23403,17,2,2,0,968.0,0.0,4
1960,35668,2070,17,1,2,0,1714.0,0.0,4
1961,35669,29342,17,1,2,0,868.0,0.0,4
1962,35670,63340,17,1,2,0,868.0,0.0,4
1963,35671,63029,17,1,2,0,944.0,0.0,4
1964,61850,52844,17,1,2,0,910.0,0.0,4
1965,35672,29270,17,1,2,0,918.0,0.0,4
1966,61850,60091,17,1,2,0,1062.0,0.0,4
1967,61850,58162,17,1,2,0,908.0,0.0,4
1968,35673,44511,17,1,2,0,1264.0,0.0,4
1969,35674,11558,17,47,2,0,1088.0,0.0,4
1970,61850,56357,17,1,2,0,1166.0,0.0,4
1971,35675,41358,17,1,2,0,1030.0,0.0,4
1972,35676,48634,17,1,2,0,1240.0,0.0,4
1973,61850,12250,17,1,2,0,1298.0,0.0,4
1974,35677,2509,17,2,2,0,1062.0,0.0,4
1975,35678,51265,17,49,2,0,814.0,0.0,4
1976,35679,33360,17,1,2,0,814.0,0.0,4
1977,61850,24334,17,1,2,0,1760.0,0.0,4
1978,35680,55466,17,1,2,0,1100.0,0.0,4
1979,35681,44460,17,1,2,0,868.0,0.0,4
1980,35682,40464,17,2,2,0,884.0,0.0,4
1981,35683,5147,17,1,2,0,1002.0,0.0,4
1982,35684,20995,17,1,2,0,834.0,0.0,4
1983,35685,64178,17,2,2,0,878.0,0.0,4
1984,61850,50648,17,1,2,0,1272.0,0.0,4
1985,35686,59794,17,51,2,0,1036.0,0.0,4
1986,35687,34977,17,1,2,0,1260.0,0.0,4
1987,35688,28462,17,1,2,0,894.0,0.0,4
1988,35689,43178,17,2,2,0,2832.0,0.0,4
1989,35690,60900,17,49,2,0,874.0,0.0,4
1990,35691,20070,17,1,2,0,1238.0,0.0,4
1991,35692,33103,17,1,2,0,1006.0,0.0,4
1992,35693,54683,17,1,2,0,874.0,0.0,4
1993,35694,14333,17,1,2,0,986.0,0.0,4
1994,35695,59953,17,1,2,0,832.0,0.0,4
1995,35696,23343,17,1,2,0,1002.0,0.0,4
1996,35697,64443,17,1,2,0,1280.0,0.0,4
1997,35698,45907,17,47,2,0,1206.0,0.0,4
1998,61850,57906,17,1,2,0,1052.0,0.0,4
1999,35699,36074,17,1,2,0,904.0,0.0,4
0,0,0,0,119714230,49476,214,0.0,0.0,7
1,700,36081,17,2,2,0,2944.0,0.0,7
2,701,25269,17,1,2,0,2604.0,0.0,7
3,702,2533,17,2,2,0,2944.0,0.0,7
4,703,34942,17,2,2,0,2944.0,0.0,7
5,828,54932,17,2,2,0,2474.0,0.0,7
6,704,55885,17,2,2,0,2944.0,0.0,7
7,705,54230,17,3,2,0,2944.0,0.0,7
8,706,60806,17,2,2,0,2706.0,0.0,7
9,707,25904,17,2,2,0,2944.0,0.0,7
10,708,63802,17,2,2,0,2728.0,0.0,7
11,709,34825,17,2,2,0,2944.0,0.0,7
12,672,20550,17,2,2,0,2944.0,0.0,7
13,710,9104,17,2,2,0,2944.0,0.0,7
14,711,38295,17,1,2,0,2754.0,0.0,7
15,712,8001,17,3,2,0,2944.0,0.0,7
16,713,24167,17,2,2,0,2736.0,0.0,7
17,714,37455,17,3,2,0,2944.0,0.0,7
18,672,50471,17,2,2,0,2944.0,0.0,7
19,715,54785,17,2,2,0,2944.0,0.0,7
20,716,28954,17,5,2,0,2944.0,0.0,7
21,717,15348,17,3,2,0,2944.0,0.0,7
22,718,7356,17,3,2,0,2944.0,0.0,7
23,672,54694,17,1,2,0,2708.0,0.0,7
24,719,64994,17,1,2,0,2944.0,0.0,7
25,720,45209,17,3,2,0,2944.0,0.0,7
26,721,52752,17,1,2,0,2628.0,0.0,7
27,722,6152,17,2,2,0,2944.0,0.0,7
28,723,36154,17,2,2,0,2944.0,0.0,7
29,724,2703,17,3,2,0,2944.0,0.0,7
30,725,50660,17,3,2,0,2944.0,0.0,7
31,672,4782,17,2,2,0,2944.0,0.0,7
32,726,16415,17,2,2,0,2944.0,0.0,7
33,727,42922,17,2,2,0,2766.0,0.0,7
34,672,5632,17,2,2,0,2944.0,0.0,7
35,728,60602,17,2,2,0,2944.0,0.0,7
36,729,55055,17,2,2,0,2944.0,0.0,7
37,730,47863,17,2,2,0,2944.0,0.0,7
38,731,64812,17,1,2,0,2782.0,0.0,7
39,672,16397,17,1,2,0,2724.0,0.0,7
40,732,28758,17,2,2,0,2944.0,0.0,7
41,733,56794,17,3,2,0,2944.0,0.0,7
42,734,25746,17,2,2,0,2944.0,0.0,7
43,512,12937,17,1,2,0,2460.0,0.0,7
44,735,62341,17,1,2,0,2752.0,0.0,7
45,736,57450,17,2,2,0,2944.0,0.0,7
46,737,511,17,2,2,0,2944.0,0.0,7
47,738,30712,17,3,2,0,2944.0,0.0,7
48,739,9750,17,1,2,0,2754.0,0.0,7
49,740,28977,17,2,2,0,2744.0,0.0,7
50,741,21358,17,2,2,0,2944.0,0.0,7
51,742,55887,17,2,2,0,2944.0,0.0,7
52,743,32300,17,1,2,0,2764.0,0.0,7
53,744,30046,17,2,2,0,2944.0,0.0,7
54,745,32114,17,2,2,0,2944.0,0.0,7
55,672,19981,17,2,2,0,2944.0,0.0,7
56,746,19848,17,3,2,0,2944.0,0.0,7
57,747,36362,17,2,2,0,2944.0,0.0,7
58,748,408,17,2,2,0,2944.0,0.0,7
59,749,56775,17,2,2,0,2834.0,0.0,7
60,750,56025,17,2,2,0,2944.0,0.0,7
61,751,48269,17,1,2,0,2696.0,0.0,7
62,752,20662,17,2,2,0,2944.0,0.0,7
63,753,29068,17,2,2,0,2944.0,0.0,7
64,754,44091,17,2,2,0,2764.0,0.0,7
65,755,23814,17,2,2,0,2944.0,0.0,7
66,756,62884,17,3,2,0,2944.0,0.0,7
67,757,41007,17,3,2,0,2736.0,0.0,7
68,758,52731,17,2,2,0,2944.0,0.0,7
69,672,58930,17,2,2,0,2944.0,0.0,7
70,759,1475,17,2,2,0,2944.0,0.0,7
71,760,6799,17,2,2,0,2944.0,0.0,7
72,761,46008,17,1,2,0,2734.0,0.0,7
73,762,32624,17,1,2,0,2880.0,0.0,7
74,763,18499,17,2,2,0,2944.0,0.0,7
75,764,7282,17,2,2,0,2944.0,0.0,7
76,765,4900,17,1,2,0,2906.0,0.0,7
77,766,26238,17,51,2,0,2726.0,0.0,7
78,767,25475,17,2,2,0,2944.0,0.0,7
79,768,58688,17,2,2,0,2944.0,0.0,7
80,672,53207,17,1,2,0,2450.0,0.0,7
81,769,24500,17,3,2,0,2944.0,0.0,7
82,770,61979,17,2,2,0,2944.0,0.0,7
83,771,65498,17,2,2,0,2944.0,0.0,7
84,772,45311,17,1,2,0,2752.0,0.0,7
85,773,58681,17,2,2,0,2928.0,0.0,7
86,774,34779,17,1,2,0,2882.0,0.0,7
87,672,31891,17,2,2,0,2944.0,0.0,7
88,775,1005,17,1,2,0,2446.0,0.0,7
89,672,1221,17,1,2,0,2740.0,0.0,7
90,672,36255,17,3,2,0,2928.0,0.0,7
91,776,60772,17,2,2,0,2944.0,0.0,7
92,777,32422,17,2,2,0,2928.0,0.0,7
93,778,10645,17,4,2,0,2494.0,0.0,7
94,779,21008,17,3,2,0,2944.0,0.0,7
95,780,24367,17,2,2,0,2944.0,0.0,7
96,781,40782,17,1,2,0,2740.0,0.0,7
97,672,55111,17,2,2,0,2944.0,0.0,7
98,782,61487,17,3,2,0,2944.0,0.0,7
99,783,64805,17,1,2,0,2944.0,0.0,7
100,784,11659,17,3,2,0,2944.0,0.0,7
101,785,31062,17,3,2,0,2944.0,0.0,7
102,786,43500,17,3,2,0,2944.0,0.0,7
103,672,55620,17,2,2,0,2944.0,0.0,7
104,787,26091,17,2,2,0,2928.0,0.0,7
105,788,48229,17,2,2,0,2944.0,0.0,7
106,512,37106,17,1,2,0,2460.0,0.0,7
107,789,64344,17,2,2,0,2944.0,0.0,7
108,790,25398,17,2,2,0,2944.0,0.0,7
109,791,17573,17,1,2,0,2652.0,0.0,7
110,672,10302,17,3,2,0,2944.0,0.0,7
111,792,40014,17,2,2,0,2944.0,0.0,7
112,793,39165,17,3,2,0,2944.0,0.0,7
113,794,14189,17,2,2,0,2776.0,0.0,7
114,795,47615,17,2,2,0,2944.0,0.0,7
115,796,30962,17,2,2,0,2944.0,0.0,7
116,797,9815,17,1,2,0,2770.0,0.0,7
117,798,17941,17,2,2,0,2944.0,0.0,7
118,799,39703,17,2,2,0,2744.0,0.0,7
119,800,27942,17,2,2,0,2944.0,0.0,7
120,801,41221,17,2,2,0,2944.0,0.0,7
121,672,7613,17,2,2,0,2944.0,0.0,7
122,802,6706,17,2,2,0,2944.0,0.0,7
123,803,25603,17,2,2,0,2754.0,0.0,7
124,804,25353,17,2,2,0,2682.0,0.0,7
125,512,59272,17,2,2,0,2460.0,0.0,7
126,805,9092,17,1,2,0,2718.0,0.0,7
127,806,34918,17,1,2,0,2446.0,0.0,7
128,807,31006,17,3,2,0,2944.0,0.0,7
129,808,38342,17,1,2,0,2786.0,0.0,7
130,809,17935,17,3,2,0,2944.0,0.0,7
131,672,61554,17,2,2,0,2944.0,0.0,7
132,810,34227,17,2,2,0,2816.0,0.0,7
133,811,40065,17,2,2,0,2944.0,0.0,7
134,812,12521,17,2,2,0,2944.0,0.0,7
135,672,27267,17,2,2,0,2944.0,0.0,7
136,672,38698,17,1,2,0,2702.0,0.0,7
137,813,20867,17,2,2,0,2944.0,0.0,7
138,814,20188,17,2,2,0,2944.0,0.0,7
139,815,30684,17,1,2,0,2866.0,0.0,7
140,816,21079,17,2,2,0,2736.0,0.0,7
141,817,18267,17,2,2,0,2944.0,0.0,7
142,672,36452,17,3,2,0,2944.0,0.0,7
143,818,987,17,2,2,0,2944.0,0.0,7
144,819,56349,17,1,2,0,2778.0,0.0,7
145,820,20399,17,35,2,0,2702.0,0.0,7
146,821,17068,17,2,2,0,2944.0,0.0,7
147,822,9574,17,2,2,0,2944.0,0.0,7
148,672,13914,17,2,2,0,2812.0,0.0,7
149,672,10226,17,2,2,0,2944.0,0.0,7
150,823,21940,17,1,2,0,2732.0,0.0,7
151,672,4100,17,3,2,0,2944.0,0.0,7
152,824,6442,17,2,2,0,2944.0,0.0,7
153,825,54231,17,1,2,0,2880.0,0.0,7
154,826,54667,17,1,2,0,2774.0,0.0,7
155,672,13845,17,3,2,0,2944.0,0.0,7
156,827,25376,17,2,2,0,2816.0,0.0,7
157,672,28062,17,1,2,0,2916.0,0.0,7
158,828,33355,17,2,2,0,2944.0,0.0,7
159,829,8163,17,1,2,0,2756.0,0.0,7
160,830,9416,17,2,2,0,2944.0,0.0,7
161,831,45142,17,3,2,0,2944.0,0.0,7
162,832,51227,17,2,2,0,2944.0,0.0,7
163,833,42352,17,3,2,0,2944.0,0.0,7
164,834,56454,17,2,2,0,2928.0,0.0,7
165,835,1107,17,1,2,0,2936.0,0.0,7
166,828,46857,17,2,2,0,2474.0,0.0,7
167,836,11476,17,2,2,0,2944.0,0.0,7
168,837,62103,17,3,2,0,2944.0,0.0,7
169,838,56664,17,2,2,0,2944.0,0.0,7
170,839,34884,17,3,2,0,2944.0,0.0,7
171,840,47644,17,3,2,0,2944.0,0.0,7
172,841,32757,17,3,2,0,2944.0,0.0,7
173,842,63913,17,2,2,0,2944.0,0.0,7
174,843,15313,17,2,2,0,2816.0,0.0,7
175,672,14586,17,2,2,0,2928.0,0.0,7
176,672,12357,17,3,2,0,2816.0,0.0,7
177,672,5488,17,2,2,0,2944.0,0.0,7
178,844,47093,17,2,2,0,2736.0,0.0,7
179,845,37590,17,1,2,0,2928.0,0.0,7
180,846,6320,17,2,2,0,2944.0,0.0,7
181,847,37144,17,1,2,0,2744.0,0.0,7
182,848,9564,17,2,2,0,2944.0,0.0,7
183,849,20270,17,2,2,0,2944.0,0.0,7
184,850,43265,17,3,2,0,2944.0,0.0,7
185,851,11256,17,2,2,0,2944.0,0.0,7
186,852,52255,17,2,2,0,2944.0,0.0,7
187,672,58604,17,2,2,0,2944.0,0.0,7
188,672,53097,17,3,2,0,2928.0,0.0,7
189,853,24916,17,2,2,0,2944.0,0.0,7
190,854,33018,17,2,2,0,2944.0,0.0,7
191,855,60444,17,3,2,0,2944.0,0.0,7
192,672,52669,17,3,2,0,2944.0,0.0,7
193,856,47222,17,4,2,0,2944.0,0.0,7
194,672,32625,17,2,2,0,2944.0,0.0,7
195,858,27737,17,2,2,0,2944.0,0.0,7
196,859,5023,17,4,2,0,2944.0,0.0,7
197,860,50698,17,2,2,0,2944.0,0.0,7
198,672,8854,17,2,2,0,2944.0,0.0,7
199,822,51239,17,1,2,0,2474.0,0.0,7
200,861,1647,17,2,2,0,2944.0,0.0,7
201,672,34895,17,2,2,0,2944.0,0.0,7
202,862,5894,17,2,2,0,2880.0,0.0,7
203,863,51713,17,1,2,0,2944.0,0.0,7
204,672,12928,17,48,2,0,2944.0,0.0,7
205,864,30472,17,2,2,0,2944.0,0.0,7
206,865,33664,17,3,2,0,2944.0,0.0,7
207,866,35993,17,2,2,0,2944.0,0.0,7
208,867,18148,17,1,2,0,2736.0,0.0,7
209,868,31263,17,3,2,0,2944.0,0.0,7
210,869,42638,17,2,2,0,2944.0,0.0,7
211,870,62438,17,2,2,0,2710.0,0.0,7
212,871,41803,17,2,2,0,2944.0,0.0,7
213,872,6278,17,2,2,0,2928.0,0.0,7
214,873,60959,17,2,2,0,2944.0,0.0,7
215,874,15985,17,2,2,0,2944.0,0.0,7
216,875,28739,17,1,2,0,2760.0,0.0,7
217,876,21531,17,2,2,0,2944.0,0.0,7
218,877,56509,17,1,2,0,2822.0,0.0,7
219,878,7924,17,2,2,0,2944.0,0.0,7
220,672,7812,17,2,2,0,2944.0,0.0,7
221,879,45683,17,2,2,0,2944.0,0.0,7
222,880,8700,17,3,2,0,2944.0,0.0,7
223,881,18482,17,2,2,0,2806.0,0.0,7
224,882,37876,17,3,2,0,2944.0,0.0,7
225,883,16049,17,2,2,0,2944.0,0.0,7
226,672,11074,17,2,2,0,2786.0,0.0,7
227,884,52418,17,2,2,0,2944.0,0.0,7
228,885,6162,17,2,2,0,2944.0,0.0,7
229,886,59503,17,2,2,0,2944.0,0.0,7
230,887,56920,17,2,2,0,2944.0,0.0,7
231,672,24147,17,3,2,0,2944.0,0.0,7
232,888,20006,17,2,2,0,2944.0,0.0,7
233,889,39852,17,3,2,0,2944.0,0.0,7
234,672,25069,17,3,2,0,2944.0,0.0,7
235,890,33158,17,3,2,0,2944.0,0.0,7
236,891,19320,17,3,2,0,2944.0,0.0,7
237,892,34975,17,2,2,0,2944.0,0.0,7
238,893,26435,17,2,2,0,2944.0,0.0,7
239,894,14880,17,2,2,0,2944.0,0.0,7
240,895,35229,17,2,2,0,2796.0,0.0,7
241,896,48016,17,2,2,0,2944.0,0.0,7
242,897,55914,17,2,2,0,2944.0,0.0,7
243,898,23995,17,3,2,0,2928.0,0.0,7
244,672,8787,17,2,2,0,2944.0,0.0,7
245,672,26277,17,2,2,0,2944.0,0.0,7
246,899,60153,17,2,2,0,2806.0,0.0,7
247,900,65323,17,3,2,0,2928.0,0.0,7
248,901,20315,17,2,2,0,2944.0,0.0,7
249,902,45779,17,2,2,0,2944.0,0.0,7
250,903,46396,17,1,2,0,2730.0,0.0,7
251,904,62159,17,2,2,0,2944.0,0.0,7
